Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit,SchType
D4,C1,T2,2020-01-01 17:00:00,2020-01-01 21:21:00,623.4155015418239,A
D4,C2,T2,2020-01-01 15:15:00,2020-01-01 19:37:00,626.1927854283119,A
D4,C3,T2,2020-01-01 17:30:00,2020-01-01 21:42:00,626.9267334028019,A
D4,C4,T2,2020-01-01 14:15:00,2020-01-01 18:24:00,622.6124161024491,A
D4,C5,T2,2020-01-01 16:15:00,2020-01-01 20:30:00,626.697786284803,A
D4,E1,T2,2020-01-01 17:45:00,2020-01-01 22:55:00,755.7479406767433,A
D4,E2,T2,2020-01-01 15:00:00,2020-01-01 20:02:00,751.9438359956536,A
D4,E3,T2,2020-01-01 13:45:00,2020-01-01 18:54:00,755.4219953123871,A
D4,E4,T2,2020-01-01 13:00:00,2020-01-01 18:12:00,752.3335873299036,A
D4,E5,T2,2020-01-01 14:00:00,2020-01-01 19:06:00,756.427521662139,A
D5,A1,T2,2020-01-01 17:00:00,2020-01-01 19:36:00,368.24743596868893,A
D5,A2,T2,2020-01-01 13:30:00,2020-01-01 16:04:00,369.27209226595306,A
D5,A3,T2,2020-01-01 17:00:00,2020-01-01 19:34:00,366.19521098651114,A
D5,A4,T2,2020-01-01 17:00:00,2020-01-01 19:25:00,365.2957506007285,A
D5,A5,T2,2020-01-01 13:30:00,2020-01-01 16:04:00,367.1394483104427,A
D5,B1,T2,2020-01-01 16:15:00,2020-01-01 20:03:00,541.3995410610448,A
D5,B2,T2,2020-01-01 16:15:00,2020-01-01 20:03:00,549.2805843321173,A
D5,B3,T2,2020-01-01 14:45:00,2020-01-01 18:32:00,542.8684122347503,A
D5,B4,T2,2020-01-01 13:30:00,2020-01-01 17:09:00,542.8774073951287,A
D5,B5,T2,2020-01-01 16:15:00,2020-01-01 20:00:00,545.9656991893053,A
D5,C1,T2,2020-01-01 15:45:00,2020-01-01 19:59:00,624.4483029995428,A
D5,C2,T2,2020-01-01 13:45:00,2020-01-01 18:04:00,626.3210572288574,A
D5,C3,T2,2020-01-01 16:30:00,2020-01-01 20:45:00,624.3445396730131,A
D5,C4,T2,2020-01-01 17:00:00,2020-01-01 21:09:00,627.7570301845773,A
D5,C5,T2,2020-01-01 17:30:00,2020-01-01 21:53:00,623.5323095112817,A
D5,E1,T2,2020-01-01 14:15:00,2020-01-01 19:22:00,755.6495265894995,A
D5,E2,T2,2020-01-01 13:00:00,2020-01-01 18:08:00,758.285227225877,A
D5,E3,T2,2020-01-01 14:15:00,2020-01-01 19:30:00,751.5228897962298,A
D5,E4,T2,2020-01-01 13:45:00,2020-01-01 18:45:00,752.9283447060761,A
D5,E5,T2,2020-01-01 15:00:00,2020-01-01 20:10:00,759.2532648457614,A
E1,A1,T2,2020-01-01 15:15:00,2020-01-01 17:56:00,407.3386638819682,A
E1,A2,T2,2020-01-01 15:45:00,2020-01-01 18:24:00,402.1314099855088,A
E1,A3,T2,2020-01-01 13:00:00,2020-01-01 15:39:00,405.776657020206,A
E1,A4,T2,2020-01-01 15:15:00,2020-01-01 18:04:00,407.0002692030232,A
E1,A5,T2,2020-01-01 14:45:00,2020-01-01 17:35:00,401.4983456211816,A
E1,B1,T2,2020-01-01 17:45:00,2020-01-01 21:38:00,572.9891070713743,A
E1,B2,T2,2020-01-01 16:30:00,2020-01-01 20:21:00,573.8537462433709,A
E1,B3,T2,2020-01-01 15:30:00,2020-01-01 19:23:00,574.1550016326679,A
E1,B4,T2,2020-01-01 17:30:00,2020-01-01 21:26:00,572.3143491387874,A
E1,B5,T2,2020-01-01 17:00:00,2020-01-01 21:03:00,576.4188748527034,A
E1,C1,T2,2020-01-01 15:00:00,2020-01-01 19:23:00,652.8657596682735,A
E1,C2,T2,2020-01-01 16:30:00,2020-01-01 21:00:00,655.8441542466549,A
E1,C3,T2,2020-01-01 14:45:00,2020-01-01 19:13:00,656.7731388365928,A
E1,C4,T2,2020-01-01 14:00:00,2020-01-01 18:29:00,659.6481546377145,A
E1,C5,T2,2020-01-01 13:15:00,2020-01-01 17:50:00,661.2445929394061,A
E1,D1,T2,2020-01-01 15:00:00,2020-01-01 20:06:00,774.9809607675847,A
E1,D2,T2,2020-01-01 14:45:00,2020-01-01 20:01:00,767.5725868963069,A
E1,D3,T2,2020-01-01 13:30:00,2020-01-01 18:51:00,768.5963467087663,A
E1,D4,T2,2020-01-01 17:00:00,2020-01-01 22:16:00,773.3926090381945,A
E1,D5,T2,2020-01-01 13:45:00,2020-01-01 18:52:00,768.7062919747112,A
E2,A1,T2,2020-01-01 17:30:00,2020-01-01 20:18:00,404.8697598224517,A
E2,A2,T2,2020-01-01 13:45:00,2020-01-01 16:36:00,403.1520719090081,A
E2,A3,T2,2020-01-01 13:15:00,2020-01-01 15:56:00,402.8247001788942,A
E2,A4,T2,2020-01-01 15:30:00,2020-01-01 18:23:00,398.22072444796464,A
E2,A5,T2,2020-01-01 13:15:00,2020-01-01 16:03:00,399.5257698228434,A
E2,B1,T2,2020-01-01 13:30:00,2020-01-01 17:20:00,572.166177649457,A
E2,B2,T2,2020-01-01 17:30:00,2020-01-01 21:19:00,576.2291246408463,A
E2,B3,T2,2020-01-01 13:15:00,2020-01-01 17:17:00,571.0704262781182,A
E2,B4,T2,2020-01-01 16:30:00,2020-01-01 20:33:00,577.8024576548466,A
E2,B5,T2,2020-01-01 15:15:00,2020-01-01 19:13:00,576.9314669490976,A
E2,C1,T2,2020-01-01 17:15:00,2020-01-01 21:40:00,661.9173194728576,A
E2,C2,T2,2020-01-01 16:00:00,2020-01-01 20:21:00,653.4045702172727,A
E2,C3,T2,2020-01-01 15:00:00,2020-01-01 19:26:00,656.2014993419502,A
E2,C4,T2,2020-01-01 17:00:00,2020-01-01 21:26:00,652.811034932534,A
E2,C5,T2,2020-01-01 14:15:00,2020-01-01 18:41:00,652.918821624406,A
E2,D1,T2,2020-01-01 16:00:00,2020-01-01 21:15:00,774.4756965901383,A
E2,D2,T2,2020-01-01 17:15:00,2020-01-01 22:25:00,771.6786896564975,A
E2,D3,T2,2020-01-01 17:15:00,2020-01-01 22:27:00,765.7219910012337,A
E2,D4,T2,2020-01-01 15:45:00,2020-01-01 21:04:00,772.9632479274984,A
E2,D5,T2,2020-01-01 16:45:00,2020-01-01 21:52:00,769.6232179912128,A
E3,A1,T2,2020-01-01 14:00:00,2020-01-01 16:49:00,397.59839475894444,A
E3,A2,T2,2020-01-01 15:30:00,2020-01-01 18:17:00,400.0887369077171,A
E3,A3,T2,2020-01-01 16:45:00,2020-01-01 19:38:00,404.70175405719147,A
E3,A4,T2,2020-01-01 13:30:00,2020-01-01 16:18:00,404.42544495461294,A
E3,A5,T2,2020-01-01 17:15:00,2020-01-01 20:03:00,403.1214465468584,A
E3,B1,T2,2020-01-01 13:15:00,2020-01-01 17:12:00,574.9685473492202,A
E3,B2,T2,2020-01-01 16:30:00,2020-01-01 20:24:00,571.8670247066183,A
E3,B3,T2,2020-01-01 13:00:00,2020-01-01 16:58:00,572.2048627721338,A
E3,B4,T2,2020-01-01 15:15:00,2020-01-01 19:12:00,575.84018707707,A
E3,B5,T2,2020-01-01 14:45:00,2020-01-01 18:47:00,570.4395888315925,A
E3,C1,T2,2020-01-01 16:45:00,2020-01-01 21:10:00,654.0156918463473,A
E3,C2,T2,2020-01-01 13:45:00,2020-01-01 18:18:00,656.9630300273614,A
E3,C3,T2,2020-01-01 16:15:00,2020-01-01 20:49:00,652.5570195222333,A
E3,C4,T2,2020-01-01 17:45:00,2020-01-01 22:18:00,660.48801277873,A
E3,C5,T2,2020-01-01 16:00:00,2020-01-01 20:36:00,661.5087630693911,A
E3,D1,T2,2020-01-01 17:45:00,2020-01-01 23:04:00,767.4894927620321,A
E3,D2,T2,2020-01-01 16:15:00,2020-01-01 21:36:00,766.0159319577648,A
E3,D3,T2,2020-01-01 15:45:00,2020-01-01 21:01:00,774.01751493119,A
E3,D4,T2,2020-01-01 15:15:00,2020-01-01 20:29:00,765.7023665101979,A
E3,D5,T2,2020-01-01 14:30:00,2020-01-01 19:39:00,769.3624828060584,A
E4,A1,T2,2020-01-01 17:00:00,2020-01-01 19:49:00,407.1901568834886,A
E4,A2,T2,2020-01-01 14:45:00,2020-01-01 17:37:00,405.8885140832796,A
E4,A3,T2,2020-01-01 13:30:00,2020-01-01 16:11:00,397.8077422527271,A
E4,A4,T2,2020-01-01 14:15:00,2020-01-01 16:59:00,401.8942277070604,A
E4,A5,T2,2020-01-01 15:30:00,2020-01-01 18:17:00,398.8950987275388,A
E4,B1,T2,2020-01-01 16:45:00,2020-01-01 20:34:00,575.1800644045763,A
E4,B2,T2,2020-01-01 14:15:00,2020-01-01 18:12:00,571.8106241573109,A
E4,B3,T2,2020-01-01 16:30:00,2020-01-01 20:18:00,576.9857554727295,A
E4,B4,T2,2020-01-01 13:45:00,2020-01-01 17:46:00,570.7923107673322,A
E4,B5,T2,2020-01-01 13:30:00,2020-01-01 17:32:00,575.018239292303,A
E4,C1,T2,2020-01-01 15:15:00,2020-01-01 19:38:00,655.7034550739533,A
E4,C2,T2,2020-01-01 16:30:00,2020-01-01 21:02:00,661.0997367372195,A
E4,C3,T2,2020-01-01 13:45:00,2020-01-01 18:09:00,654.3173732586043,A
E4,C4,T2,2020-01-01 13:30:00,2020-01-01 17:53:00,660.8082065924634,A
E4,C5,T2,2020-01-01 17:45:00,2020-01-01 22:13:00,653.8510710132736,A
E4,D1,T2,2020-01-01 14:15:00,2020-01-01 19:29:00,773.1733299798474,A
E4,D2,T2,2020-01-01 17:30:00,2020-01-01 22:39:00,768.0180619746865,A
E4,D3,T2,2020-01-01 17:00:00,2020-01-01 22:11:00,768.8269642434121,A
E4,D4,T2,2020-01-01 14:30:00,2020-01-01 19:40:00,766.2080091262814,A
E4,D5,T2,2020-01-01 14:30:00,2020-01-01 19:37:00,766.1348687640608,A
E5,A1,T2,2020-01-01 17:45:00,2020-01-01 20:27:00,398.47195764270117,A
E5,A2,T2,2020-01-01 17:00:00,2020-01-01 19:40:00,401.8586636790606,A
E5,A3,T2,2020-01-01 14:15:00,2020-01-01 16:56:00,399.4899366135715,A
E5,A4,T2,2020-01-01 15:15:00,2020-01-01 18:09:00,401.4473745301135,A
E5,A5,T2,2020-01-01 15:45:00,2020-01-01 18:25:00,406.88142221176867,A
E5,B1,T2,2020-01-01 13:45:00,2020-01-01 17:33:00,575.1148771316831,A
E5,B2,T2,2020-01-01 14:00:00,2020-01-01 18:00:00,578.9476178760307,A
E5,B3,T2,2020-01-01 15:00:00,2020-01-01 19:00:00,578.1085206188864,A
E5,B4,T2,2020-01-01 13:30:00,2020-01-01 17:21:00,574.294136849638,A
E5,B5,T2,2020-01-01 17:15:00,2020-01-01 21:06:00,571.8241160287607,A
E5,C1,T2,2020-01-01 13:30:00,2020-01-01 18:02:00,656.9036889186559,A
E5,C2,T2,2020-01-01 16:30:00,2020-01-01 21:01:00,659.5882247157257,A
E5,C3,T2,2020-01-01 16:15:00,2020-01-01 20:44:00,658.4865504610066,A
E5,C4,T2,2020-01-01 14:45:00,2020-01-01 19:19:00,662.3821470422076,A
E5,C5,T2,2020-01-01 16:45:00,2020-01-01 21:11:00,657.8240058449551,A
E5,D1,T2,2020-01-01 17:45:00,2020-01-01 23:03:00,772.0410745177837,A
E5,D2,T2,2020-01-01 15:30:00,2020-01-01 20:47:00,770.2293699198544,A
E5,D3,T2,2020-01-01 16:15:00,2020-01-01 21:30:00,766.3918490526672,A
E5,D4,T2,2020-01-01 16:45:00,2020-01-01 22:02:00,770.2519204455024,A
E5,D5,T2,2020-01-01 13:00:00,2020-01-01 18:17:00,771.909343584412,A
A1,B1,T1,2020-01-01 17:15:00,2020-01-01 19:23:00,203.27137245381545,E
A1,B2,T1,2020-01-01 20:30:00,2020-01-01 22:39:00,204.7456344823294,E
A1,B3,T1,2020-01-01 20:00:00,2020-01-01 22:09:00,202.30204227493925,E
A1,B4,T1,2020-01-01 17:15:00,2020-01-01 19:24:00,202.8347713758254,E
A1,B5,T1,2020-01-01 21:00:00,2020-01-01 23:11:00,203.68623436151017,E
A1,C1,T1,2020-01-01 21:45:00,2020-01-02 00:01:00,232.4717570014606,E
A1,C2,T1,2020-01-01 18:45:00,2020-01-01 21:14:00,225.73658289999787,E
A1,C3,T1,2020-01-01 20:30:00,2020-01-01 22:54:00,233.68741348910876,E
A1,C4,T1,2020-01-01 21:30:00,2020-01-01 23:59:00,234.1273882386812,E
A1,C5,T1,2020-01-01 19:00:00,2020-01-01 21:25:00,225.1911985335357,E
A1,D1,T1,2020-01-01 19:30:00,2020-01-01 22:09:00,252.1349926743777,E
A1,D2,T1,2020-01-01 19:30:00,2020-01-01 22:04:00,256.3288301259652,E
A1,D3,T1,2020-01-01 18:15:00,2020-01-01 20:57:00,257.8360553962464,E
A1,D4,T1,2020-01-01 20:15:00,2020-01-01 22:53:00,256.64839356001534,E
A1,D5,T1,2020-01-01 21:30:00,2020-01-02 00:03:00,259.352309291971,E
A1,E1,T1,2020-01-01 19:30:00,2020-01-01 22:21:00,278.8544825656144,E
A1,E2,T1,2020-01-01 18:45:00,2020-01-01 21:30:00,281.6115220769173,E
A1,E3,T1,2020-01-01 18:30:00,2020-01-01 21:22:00,276.72650192411095,E
A1,E4,T1,2020-01-01 21:00:00,2020-01-01 23:49:00,281.70969775022985,E
A1,E5,T1,2020-01-01 20:30:00,2020-01-01 23:23:00,279.6150446123673,E
A2,B1,T1,2020-01-01 20:45:00,2020-01-01 22:45:00,203.11538489461736,E
A2,B2,T1,2020-01-01 18:45:00,2020-01-01 20:48:00,209.39306924483256,E
A2,B3,T1,2020-01-01 20:30:00,2020-01-01 22:35:00,204.69944117560703,E
A2,B4,T1,2020-01-01 19:30:00,2020-01-01 21:37:00,202.3052730225994,E
A2,B5,T1,2020-01-01 21:15:00,2020-01-01 23:30:00,203.97273118289388,E
A2,C1,T1,2020-01-01 21:30:00,2020-01-01 23:49:00,228.38897726084494,E
A2,C2,T1,2020-01-01 21:00:00,2020-01-01 23:24:00,226.97364099753023,E
A2,C3,T1,2020-01-01 20:00:00,2020-01-01 22:18:00,225.30245046088453,E
A2,C4,T1,2020-01-01 20:30:00,2020-01-01 22:53:00,226.89557100483228,E
A2,C5,T1,2020-01-01 17:00:00,2020-01-01 19:21:00,228.04733209263162,E
A2,D1,T1,2020-01-01 21:45:00,2020-01-02 00:24:00,256.62792628914616,E
A2,D2,T1,2020-01-01 18:00:00,2020-01-01 20:45:00,258.02391662441704,E
A2,D3,T1,2020-01-01 17:45:00,2020-01-01 20:30:00,258.03944128646395,E
A2,D4,T1,2020-01-01 17:00:00,2020-01-01 19:42:00,253.24779588292608,E
A2,D5,T1,2020-01-01 20:15:00,2020-01-01 22:59:00,255.06736863235082,E
A2,E1,T1,2020-01-01 20:15:00,2020-01-01 23:04:00,280.90217725465646,E
A2,E2,T1,2020-01-01 19:00:00,2020-01-01 21:59:00,278.02525066408265,E
A2,E3,T1,2020-01-01 20:15:00,2020-01-01 23:09:00,279.4136518236964,E
A2,E4,T1,2020-01-01 18:30:00,2020-01-01 21:18:00,277.0038850519553,E
A2,E5,T1,2020-01-01 17:30:00,2020-01-01 20:20:00,284.7591796216416,E
A3,B1,T1,2020-01-01 20:15:00,2020-01-01 22:19:00,206.25348053696408,E
A3,B2,T1,2020-01-01 17:15:00,2020-01-01 19:29:00,204.17587258538043,E
A3,B3,T1,2020-01-01 17:15:00,2020-01-01 19:23:00,206.43956043225677,E
A3,B4,T1,2020-01-01 17:45:00,2020-01-01 19:45:00,208.8970408883231,E
A3,B5,T1,2020-01-01 20:00:00,2020-01-01 22:08:00,200.96153246610947,E
A3,C1,T1,2020-01-01 20:30:00,2020-01-01 22:56:00,232.96187869039176,E
A3,C2,T1,2020-01-01 19:00:00,2020-01-01 21:27:00,226.00577575383892,E
A3,C3,T1,2020-01-01 20:45:00,2020-01-01 23:02:00,227.35725783595208,E
A3,C4,T1,2020-01-01 17:30:00,2020-01-01 19:53:00,226.44396064285488,E
A3,C5,T1,2020-01-01 19:45:00,2020-01-01 22:15:00,226.15976267707376,E
A3,D1,T1,2020-01-01 20:15:00,2020-01-01 22:53:00,256.7029193679283,E
A3,D2,T1,2020-01-01 18:00:00,2020-01-01 20:42:00,251.32991649326158,E
A3,D3,T1,2020-01-01 18:30:00,2020-01-01 21:11:00,254.96718376813254,E
A3,D4,T1,2020-01-01 21:30:00,2020-01-02 00:04:00,256.64060802865606,E
A3,D5,T1,2020-01-01 20:45:00,2020-01-01 23:16:00,250.40496115293118,E
A3,E1,T1,2020-01-01 18:00:00,2020-01-01 20:53:00,280.0579747603643,E
A3,E2,T1,2020-01-01 17:45:00,2020-01-01 20:39:00,280.65386919433854,E
A3,E3,T1,2020-01-01 18:30:00,2020-01-01 21:27:00,275.5940815158629,E
A3,E4,T1,2020-01-01 19:45:00,2020-01-01 22:40:00,279.4421670873955,E
A3,E5,T1,2020-01-01 20:30:00,2020-01-01 23:18:00,275.31893043509507,E
A4,B1,T1,2020-01-01 21:00:00,2020-01-01 23:03:00,204.51020689640404,E
A4,B2,T1,2020-01-01 18:15:00,2020-01-01 20:25:00,200.0292873239191,E
A4,B3,T1,2020-01-01 18:30:00,2020-01-01 20:44:00,201.82772851992647,E
A4,B4,T1,2020-01-01 21:45:00,2020-01-01 23:55:00,200.3617688347307,E
A4,B5,T1,2020-01-01 20:15:00,2020-01-01 22:22:00,208.41350358377073,E
A4,C1,T1,2020-01-01 21:00:00,2020-01-01 23:20:00,232.10373708071413,E
A4,C2,T1,2020-01-01 19:45:00,2020-01-01 22:00:00,230.17960894092846,E
A4,C3,T1,2020-01-01 18:00:00,2020-01-01 20:16:00,230.25289691180768,E
A4,C4,T1,2020-01-01 20:15:00,2020-01-01 22:30:00,229.70943116887307,E
A4,C5,T1,2020-01-01 20:45:00,2020-01-01 23:15:00,228.74164451604628,E
A4,D1,T1,2020-01-01 17:45:00,2020-01-01 20:24:00,256.3867895514777,E
A4,D2,T1,2020-01-01 19:45:00,2020-01-01 22:18:00,250.72739164626253,E
A4,D3,T1,2020-01-01 17:15:00,2020-01-01 19:53:00,255.90574814767893,E
A4,D4,T1,2020-01-01 17:15:00,2020-01-01 19:56:00,250.13559561978465,E
A4,D5,T1,2020-01-01 20:00:00,2020-01-01 22:45:00,258.66861930365474,E
A4,E1,T1,2020-01-01 18:15:00,2020-01-01 21:11:00,278.0062698967519,E
A4,E2,T1,2020-01-01 20:15:00,2020-01-01 23:00:00,277.26068779980005,E
A4,E3,T1,2020-01-01 18:00:00,2020-01-01 21:00:00,275.0754398117493,E
A4,E4,T1,2020-01-01 20:45:00,2020-01-01 23:41:00,279.3456799405633,E
A4,E5,T1,2020-01-01 20:30:00,2020-01-01 23:17:00,277.06546876188764,E
A5,B1,T1,2020-01-01 19:30:00,2020-01-01 21:32:00,208.68761295834372,E
A5,B2,T1,2020-01-01 19:00:00,2020-01-01 21:12:00,202.10520941830978,E
A5,B3,T1,2020-01-01 21:00:00,2020-01-01 23:15:00,202.0941207898549,E
A5,B4,T1,2020-01-01 19:45:00,2020-01-01 21:59:00,206.71101246796493,E
A5,B5,T1,2020-01-01 19:45:00,2020-01-01 21:58:00,203.1754988777158,E
A5,C1,T1,2020-01-01 18:45:00,2020-01-01 21:06:00,231.38456267746415,E
A5,C2,T1,2020-01-01 18:30:00,2020-01-01 20:52:00,229.02346163203757,E
A5,C3,T1,2020-01-01 19:00:00,2020-01-01 21:22:00,234.46176712109548,E
A5,C4,T1,2020-01-01 19:15:00,2020-01-01 21:31:00,225.18983508487898,E
A5,C5,T1,2020-01-01 19:15:00,2020-01-01 21:41:00,233.48792540542425,E
A5,D1,T1,2020-01-01 18:15:00,2020-01-01 20:55:00,256.29532089269503,E
A5,D2,T1,2020-01-01 21:00:00,2020-01-01 23:34:00,252.50470328165252,E
A5,D3,T1,2020-01-01 20:30:00,2020-01-01 23:02:00,259.612122101538,E
A5,D4,T1,2020-01-01 19:30:00,2020-01-01 22:14:00,258.01860017265494,E
A5,D5,T1,2020-01-01 20:15:00,2020-01-01 22:52:00,256.2595505945669,E
A5,E1,T1,2020-01-01 21:30:00,2020-01-02 00:24:00,284.9331989715731,E
A5,E2,T1,2020-01-01 17:15:00,2020-01-01 20:09:00,284.5709902929637,E
A5,E3,T1,2020-01-01 21:15:00,2020-01-02 00:03:00,276.95216472905173,E
A5,E4,T1,2020-01-01 21:15:00,2020-01-02 00:04:00,281.31848144226893,E
A5,E5,T1,2020-01-01 18:00:00,2020-01-01 20:55:00,276.2390084726889,E
B1,A1,T1,2020-01-01 18:15:00,2020-01-01 20:36:00,211.32691645272195,E
B1,A2,T1,2020-01-01 20:00:00,2020-01-01 22:20:00,216.9899431873341,E
B1,A3,T1,2020-01-01 20:30:00,2020-01-01 22:37:00,217.540544594356,E
B1,A4,T1,2020-01-01 21:30:00,2020-01-01 23:48:00,210.69893711603808,E
B1,A5,T1,2020-01-01 21:15:00,2020-01-01 23:34:00,216.66779261748917,E
B1,C1,T1,2020-01-01 19:15:00,2020-01-01 22:18:00,306.24203593951165,E
B1,C2,T1,2020-01-01 18:30:00,2020-01-01 21:31:00,301.06553606023874,E
B1,C3,T1,2020-01-01 21:45:00,2020-01-02 01:00:00,304.89376247493544,E
B1,C4,T1,2020-01-01 20:15:00,2020-01-01 23:29:00,309.12729300779205,E
B1,C5,T1,2020-01-01 20:00:00,2020-01-01 23:04:00,305.9829426374652,E
B1,D1,T1,2020-01-01 17:30:00,2020-01-01 21:11:00,353.1347913983281,E
B1,D2,T1,2020-01-01 17:30:00,2020-01-01 21:05:00,359.3004102050092,E
B1,D3,T1,2020-01-01 18:15:00,2020-01-01 21:51:00,359.33963883244695,E
B1,D4,T1,2020-01-01 19:15:00,2020-01-01 22:54:00,359.5764045315512,E
B1,D5,T1,2020-01-01 21:30:00,2020-01-02 01:13:00,357.6226349834016,E
B1,E1,T1,2020-01-01 18:30:00,2020-01-01 22:29:00,381.80212866913115,E
B1,E2,T1,2020-01-01 20:30:00,2020-01-02 00:21:00,380.5949427167524,E
B1,E3,T1,2020-01-01 17:15:00,2020-01-01 21:04:00,382.37380738741706,E
B1,E4,T1,2020-01-01 20:00:00,2020-01-01 23:53:00,378.0050542081233,E
B1,E5,T1,2020-01-01 20:15:00,2020-01-02 00:03:00,382.76011413846976,E
B2,A1,T1,2020-01-01 21:15:00,2020-01-01 23:32:00,210.28955915907562,E
B2,A2,T1,2020-01-01 18:15:00,2020-01-01 20:32:00,212.71764037605686,E
B2,A3,T1,2020-01-01 19:30:00,2020-01-01 21:40:00,213.208744443914,E
B2,A4,T1,2020-01-01 19:45:00,2020-01-01 21:53:00,214.33083822424484,E
B2,A5,T1,2020-01-01 21:30:00,2020-01-01 23:47:00,212.63156491108555,E
B2,C1,T1,2020-01-01 21:30:00,2020-01-02 00:43:00,308.8448228223963,E
B2,C2,T1,2020-01-01 21:15:00,2020-01-02 00:16:00,305.87951264263677,E
B2,C3,T1,2020-01-01 21:00:00,2020-01-02 00:14:00,309.10019553923036,E
B2,C4,T1,2020-01-01 20:00:00,2020-01-01 23:15:00,305.0161623685707,E
B2,C5,T1,2020-01-01 17:00:00,2020-01-01 20:10:00,302.07355921647934,E
B2,D1,T1,2020-01-01 18:00:00,2020-01-01 21:35:00,356.00488344197413,E
B2,D2,T1,2020-01-01 18:30:00,2020-01-01 22:02:00,355.9923559931909,E
B2,D3,T1,2020-01-01 20:00:00,2020-01-01 23:42:00,356.27388783589896,E
B2,D4,T1,2020-01-01 19:30:00,2020-01-01 23:09:00,354.83691175992294,E
B2,D5,T1,2020-01-01 20:00:00,2020-01-01 23:45:00,358.249724236844,E
B2,E1,T1,2020-01-01 17:00:00,2020-01-01 20:57:00,379.0134917410847,E
B2,E2,T1,2020-01-01 18:30:00,2020-01-01 22:29:00,383.2509908495356,E
B2,E3,T1,2020-01-01 20:15:00,2020-01-02 00:09:00,376.7543862147985,E
B2,E4,T1,2020-01-01 20:00:00,2020-01-01 23:58:00,377.33420450167404,E
B2,E5,T1,2020-01-01 18:00:00,2020-01-01 21:49:00,383.21560028875666,E
B3,A1,T1,2020-01-01 20:30:00,2020-01-01 22:44:00,213.79476397498698,E
B3,A2,T1,2020-01-01 18:30:00,2020-01-01 20:50:00,215.96302533170208,E
B3,A3,T1,2020-01-01 21:30:00,2020-01-01 23:36:00,212.53588903806553,E
B3,A4,T1,2020-01-01 20:00:00,2020-01-01 22:09:00,215.68245546438948,E
B3,A5,T1,2020-01-01 17:30:00,2020-01-01 19:51:00,218.280258607224,E
B3,C1,T1,2020-01-01 19:30:00,2020-01-01 22:37:00,309.08944696885237,E
B3,C2,T1,2020-01-01 17:15:00,2020-01-01 20:26:00,302.50597613191024,E
B3,C3,T1,2020-01-01 21:30:00,2020-01-02 00:37:00,303.64732736649955,E
B3,C4,T1,2020-01-01 18:00:00,2020-01-01 21:15:00,302.3253570620147,E
B3,C5,T1,2020-01-01 17:00:00,2020-01-01 20:13:00,300.81659775611854,E
B3,D1,T1,2020-01-01 20:30:00,2020-01-02 00:13:00,353.8632428498001,E
B3,D2,T1,2020-01-01 19:30:00,2020-01-01 23:03:00,355.90994799763706,E
B3,D3,T1,2020-01-01 20:15:00,2020-01-01 23:58:00,356.10007031630283,E
B3,D4,T1,2020-01-01 20:15:00,2020-01-01 23:47:00,358.865461740713,E
B3,D5,T1,2020-01-01 20:30:00,2020-01-02 00:11:00,356.63691412305775,E
B3,E1,T1,2020-01-01 18:30:00,2020-01-01 22:26:00,376.1884855145004,E
B3,E2,T1,2020-01-01 18:00:00,2020-01-01 21:57:00,384.0676372264574,E
B3,E3,T1,2020-01-01 17:30:00,2020-01-01 21:21:00,383.9660502114962,E
B3,E4,T1,2020-01-01 19:45:00,2020-01-01 23:39:00,382.8981118631815,E
B3,E5,T1,2020-01-01 19:15:00,2020-01-01 23:00:00,377.467790358662,E
B4,A1,T1,2020-01-01 17:30:00,2020-01-01 19:44:00,212.91527938706218,E
B4,A2,T1,2020-01-01 19:00:00,2020-01-01 21:09:00,217.4699564373701,E
B4,A3,T1,2020-01-01 19:30:00,2020-01-01 21:37:00,219.40217291089465,E
B4,A4,T1,2020-01-01 21:00:00,2020-01-01 23:18:00,212.4799039186433,E
B4,A5,T1,2020-01-01 20:45:00,2020-01-01 23:00:00,212.93583173351598,E
B4,C1,T1,2020-01-01 17:15:00,2020-01-01 20:17:00,300.1785621196616,E
B4,C2,T1,2020-01-01 17:15:00,2020-01-01 20:26:00,305.44211331126985,E
B4,C3,T1,2020-01-01 20:00:00,2020-01-01 23:13:00,307.5813350226398,E
B4,C4,T1,2020-01-01 17:45:00,2020-01-01 20:56:00,309.2857487799907,E
B4,C5,T1,2020-01-01 18:15:00,2020-01-01 21:18:00,303.9538448360335,E
B4,D1,T1,2020-01-01 17:30:00,2020-01-01 21:11:00,351.9042625486432,E
B4,D2,T1,2020-01-01 19:30:00,2020-01-01 23:09:00,357.60676650968145,E
B4,D3,T1,2020-01-01 17:45:00,2020-01-01 21:27:00,355.9786683826866,E
B4,D4,T1,2020-01-01 20:45:00,2020-01-02 00:19:00,354.2731270267968,E
B4,D5,T1,2020-01-01 19:30:00,2020-01-01 23:11:00,359.3108274138603,E
B4,E1,T1,2020-01-01 17:30:00,2020-01-01 21:27:00,381.63398679306215,E
B4,E2,T1,2020-01-01 20:00:00,2020-01-01 23:54:00,384.03607568961525,E
B4,E3,T1,2020-01-01 17:30:00,2020-01-01 21:25:00,382.0590678959124,E
B4,E4,T1,2020-01-01 20:45:00,2020-01-02 00:41:00,375.6101175394236,E
B4,E5,T1,2020-01-01 19:30:00,2020-01-01 23:22:00,379.0919586530207,E
